source_id,guid,doc_id,scale,raw_text,text,lexical,structural,other,label_type,label,set,label_mapped_to_big5,facet
IPIP,ihavetroubleguessinghowotherswillreact,Q4944,HEXACO,Have trouble guessing how others will react,I have trouble guessing how others will react.,0,1,1,hard,openness,train,openness,creativity/originality
IPIP,iseldomexperiencesuddenintuitiveinsights,Q4945,HEXACO,Seldom experience sudden intuitive insights,I seldom experience sudden intuitive insights.,0,1,1,hard,openness,train,openness,creativity/originality
IPIP,iamconsideredtobekindofeccentric,Q4946,HEXACO,Am considered to be kind of eccentric,I am considered to be kind of eccentric.,0,1,1,hard,openness,train,openness,unconventionality
IPIP,iknowthatmyideassometimessurprisepeople,Q4947,HEXACO,Know that my ideas sometimes surprise people,I know that my ideas sometimes surprise people.,0,1,1,hard,openness,train,openness,unconventionality
IPIP,idothingsthatothersfindstrange,Q4948,HEXACO,Do things that others find strange,I do things that others find strange.,0,1,1,hard,openness,train,openness,unconventionality
IPIP,iliketobeviewedasproperandconventional,Q4953,HEXACO,Like to be viewed as proper and conventional,I like to be viewed as proper and conventional.,0,1,1,hard,openness,train,openness,unconventionality
IPIP,iliketobethoughtofasanormalkindofperson,Q4954,HEXACO,Like to be thought of as a normal kind of person,I like to be thought of as a normal kind of person.,0,1,1,hard,openness,train,openness,unconventionality
IPIP,iactwildandcrazy,Q5586,7FACTOR,Act wild and crazy,I act wild and crazy.,1,1,1,hard,extraversion,train,extraversion,conscientiousness
IPIP,iamconcernedaboutothers,Q5587,7FACTOR,Am concerned about others,I am concerned about others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamneveratalossforwords,Q5588,7FACTOR,Am never at a loss for words,I am never at a loss for words.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamnoteasilybotheredbythings,Q5589,7FACTOR,Am not easily bothered by things,I am not easily bothered by things.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,iamnotinterestedinabstractideas,Q5591,7FACTOR,Am not interested in abstract ideas,I am not interested in abstract ideas.,1,1,1,hard,openness,train,openness,intellect
IPIP,iamnotinterestedinotherpeopleproblems,Q5592,7FACTOR,Am not interested in other people's problems,I am not interested in other people problems.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamoftendowninthedumps,Q5593,7FACTOR,Am often down in the dumps,I am often down in the dumps.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,iamopenaboutmyfeelings,Q5594,7FACTOR,Am open about my feelings,I am open about my feelings.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamquicktounderstandthings,Q5595,7FACTOR,Am quick to understand things,I am quick to understand things.,1,1,1,hard,openness,train,openness,quickness
IPIP,iamrelaxedmostofthetime,Q5596,7FACTOR,Am relaxed most of the time,I am relaxed most of the time.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,iavoiddifficultreadingmaterial,Q5597,7FACTOR,Avoid difficult reading material,I avoid difficult reading material.,1,1,1,hard,openness,train,openness,intellect
IPIP,ibelievelawsshouldbestrictlyenforced,Q5598,7FACTOR,Believe that laws should be strictly enforced,I believe that laws should be strictly enforced.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,ibreakrules,Q5600,7FACTOR,Break rules,I break rules.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,icarrytheconversationtoahigherlevel,Q5601,7FACTOR,Carry the conversation to a higher level,I carry the conversation to a higher level.,1,1,1,hard,openness,train,openness,intellect
IPIP,idocrazythings,Q5602,7FACTOR,Do crazy things,I do crazy things.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,idothingsbythebook,Q5603,7FACTOR,Do things by the book,I do things by the book.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,idothingsinahalfwaymanner,Q5604,7FACTOR,Do things in a half-way manner,I do things in a halfway manner.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,idonottalkalot,Q5607,7FACTOR,Don't talk a lot,I do not talk a lot.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,ifeelcomfortablewithmyself,Q5608,7FACTOR,Feel comfortable with myself,I feel comfortable with myself.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,ifeeldesperate,Q5609,7FACTOR,Feel desperate,I feel desperate.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,ifeelothersemotions,Q5610,7FACTOR,Feel others' emotions,I feel others emotions.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,ifindfaultwitheverything,Q5611,7FACTOR,Find fault with everything,I find fault with everything.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,igetstressedouteasily,Q5612,7FACTOR,Get stressed out easily,I get stressed out easily.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,ihaveasoftheart,Q5615,7FACTOR,Have a soft heart,I have a soft heart.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,ihavedifficultyexpressingmyfeelings,Q5616,7FACTOR,Have difficulty expressing my feelings,I have difficulty expressing my feelings.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,ihaveexcellentideas,Q5618,7FACTOR,Have excellent ideas,I have excellent ideas.,1,1,1,hard,openness,train,openness,intellect
IPIP,ihavefrequentmoodswings,Q5619,7FACTOR,Have frequent mood swings,I have frequent mood swings.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,iholdbackmyopinions,Q5620,7FACTOR,Hold back my opinions,I hold back my opinions.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iinsultpeople,Q5621,7FACTOR,Insult people,I insult people.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,ikeepinthebackground,Q5624,7FACTOR,Keep in the background,I keep in the background.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,ilikeorder,Q5627,7FACTOR,Like order,I like order.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,imakefriendseasily,Q5629,7FACTOR,Make friends easily,I make friends easily.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,imakepeoplefeelatease,Q5630,7FACTOR,Make people feel at ease,I make people feel at ease.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,ioftenfeelblue,Q5631,7FACTOR,Often feel blue,I often feel blue.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,ipayattentiontodetails,Q5632,7FACTOR,Pay attention to details,I pay attention to details.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iputpeopleunderpressure,Q5634,7FACTOR,Put people under pressure,I put people under pressure.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iseldomfeelblue,Q5635,7FACTOR,Seldom feel blue,I seldom feel blue.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,ispeaksoftly,Q5636,7FACTOR,Speak softly,I speak softly.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,isympathizewithothersfeelings,Q5637,7FACTOR,Sympathize with others' feelings,I sympathize with others feelings.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,itakeadvantageofothers,Q5638,7FACTOR,Take advantage of others,I take advantage of others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,itakecharge,Q5639,7FACTOR,Take charge,I take charge.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,itakethingsastheycome,Q5640,7FACTOR,Take things as they come,I take things as they come.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,itrytoavoidcomplexpeople,Q5642,7FACTOR,Try to avoid complex people,I try to avoid complex people.,1,1,1,hard,openness,train,openness,intellect
IPIP,iusemybrain,Q5644,7FACTOR,Use my brain,I use my brain.,1,1,1,hard,openness,train,openness,intellect
IPIP,iamverypleasedwithmyself,Q597,NEO-PI-R,Am very pleased with myself,I am very pleased with myself.,0,1,1,hard,neuroticism,train,neuroticism,happiness
SAPA,believesintheimportanceofart,Q5977,SPI,Believes in the importance of art,Others perceive that I believe in the importance of art.,0,1,1,hard,openness,train,openness,openness
SAPA,actsbeforethinking,Q5979,SPI,Acts before thinking,Others perceive that I act before thinking.,0,1,1,hard,conscientiousness,train,conscientiousness,impulsivity
SAPA,believespeoplehavebadintentions,Q5983,SPI,Believes people have bad intentions,Others perceive that I believe people have bad intentions.,0,1,1,hard,agreeableness,train,agreeableness,trust
SAPA,cannothandlealotofinformation,Q5984,SPI,Can't handle a lot of information,Others perceive that I cannot handle a lot of information.,0,1,1,hard,openness,train,openness,intellect
SAPA,disregardsrulestogetahead,Q5989,SPI,Disregards rules to get ahead,Others perceive that I disregard rules to get ahead.,0,1,1,hard,conscientiousness,train,conscientiousness,honesty
SAPA,doesnothaveoriginalideasisnotinventive,Q5990,SPI,"Doesn't have original ideas, is not inventive",Others perceive that I do not have original ideas and I am not inventive.,0,1,1,hard,openness,train,openness,creativity
SAPA,doesnotjokearound,Q5991,SPI,Doesn't joke around,Others perceive that I do not joke around.,0,1,1,hard,extraversion,train,extraversion,humor
SAPA,doesnotstoptocontemplatehisorherlife,Q5992,SPI,Does not stop to contemplate his or her life,Others perceive that I do not stop to contemplate my life.,0,1,1,hard,openness,train,openness,introspection
SAPA,enjoysbeingwithpeople,Q5996,SPI,Enjoys being with people,Others perceive that I enjoy being with people.,0,1,1,hard,extraversion,train,extraversion,enthusiasm
SAPA,getsirritatedeasily,Q6002,SPI,Gets irritated easily,Others perceive that I get irritated easily.,0,1,1,hard,neuroticism,train,neuroticism,irritability
SAPA,hangsarounddoingnothing,Q6005,SPI,Hangs around doing nothing,Others perceive that I hang around doing nothing.,0,1,1,hard,conscientiousness,train,conscientiousness,easy-goingness
SAPA,hasfrequentmoodchanges,Q6006,SPI,Has frequent mood changes,Others perceive that I have frequent mood changes.,0,1,1,hard,neuroticism,train,neuroticism,emotional
SAPA,isaperfectionist,Q6010,SPI,Is a perfectionist,Others perceive that I am a perfectionist.,0,1,1,hard,conscientiousness,train,conscientiousness,perfectionism
SAPA,isassertivetakescharge,Q6011,SPI,"Is assertive, takes charge",Others perceive that I am assertive and I take charge.,0,1,1,hard,extraversion,train,extraversion,assertive
SAPA,iscarefree,Q6012,SPI,Is carefree,Others perceive that I am carefree.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
SAPA,iscomposednoteasilyannoyed,Q6013,SPI,"Is composed, not easily annoyed",Others perceive that I am composed and not easily annoyed.,0,1,1,hard,neuroticism,train,neuroticism,balanced
SAPA,isdisinterestedinabstractideas,Q6014,SPI,Is disinterested in abstract ideas,Others perceive that I am disinterested in abstract ideas.,0,1,1,hard,openness,train,openness,openness
SAPA,isdisorganized,Q6015,SPI,Is disorganized,Others perceive that I am disorganized.,0,1,1,hard,conscientiousness,train,conscientiousness,orderliness
SAPA,isemotionallystable,Q6016,SPI,Is emotionally stable,Others perceive that I am emotionally stable.,0,1,1,hard,neuroticism,train,neuroticism,emotional
SAPA,isgoodwithpeople,Q6017,SPI,Is good with people,Others perceive that I am good with people.,0,1,1,hard,extraversion,train,extraversion,charisma
SAPA,ishardtoread,Q6019,SPI,Is hard to read,Others perceive that I am hard to read.,0,1,1,hard,extraversion,train,extraversion,emotional-expressiveness
SAPA,isindifferenttoothersfeelings,Q6020,SPI,Is indifferent to others' feelings,Others perceive that I am indifferent to others feelings.,0,1,1,hard,agreeableness,train,agreeableness,compassion
SAPA,ismoodyeasilyupset,Q6021,SPI,"Is moody, easily upset",Others perceive that I am moody and easily upset.,0,1,1,hard,neuroticism,train,neuroticism,balanced
SAPA,isnotatypicalperson,Q6022,SPI,Is not a typical person,Others perceive that I am not a typical person.,0,1,1,hard,openness,train,openness,conformity
SAPA,isnoteasilybothered,Q6023,SPI,Is not easily bothered,Others perceive that I am not easily bothered.,0,1,1,hard,neuroticism,train,neuroticism,irritability
SAPA,isopenwiththeirfeelings,Q6024,SPI,Is open with their feelings,Others perceive that I am open with my feelings.,0,1,1,hard,extraversion,train,extraversion,emotional-expressiveness
SAPA,issociallyawkward,Q6026,SPI,Is socially awkward,Others perceive that I am socially awkward.,0,1,1,hard,extraversion,train,extraversion,charisma
SAPA,istrustingofothers,Q6027,SPI,Is trusting of others,Others perceive that I am trusting of others.,0,1,1,hard,agreeableness,train,agreeableness,trust
SAPA,keepsothersatadistance,Q6028,SPI,Keeps others at a distance,Others perceive that I keep others at a distance.,0,1,1,hard,extraversion,train,extraversion,enthusiasm
SAPA,likesabriskandbusylifestyle,Q6029,SPI,Likes a brisk and busy lifestyle,Others perceive that I like a brisk and busy lifestyle.,0,1,1,hard,extraversion,train,extraversion,easy-goingness
SAPA,likesbeingaroundpeople,Q6030,SPI,Likes being around people,Others perceive that I like being around people.,0,1,1,hard,extraversion,train,extraversion,sociability
SAPA,likesbeingthecenterofattention,Q6031,SPI,Likes being the center of attention,Others perceive that I like to be the center of attention.,0,1,1,hard,extraversion,train,extraversion,attention-seeking
SAPA,likesthingstobejustright,Q6032,SPI,"Likes things to be ""just right""",Others perceive that I like things to be just right.,0,1,1,hard,conscientiousness,train,conscientiousness,orderliness
SAPA,likestolaugh,Q6034,SPI,Likes to laugh,Others perceive that I like to laugh.,0,1,1,hard,extraversion,train,extraversion,humor
SAPA,makescarefuldecisions,Q6036,SPI,Makes careful decisions,Others perceive that I make careful decisions.,0,1,1,hard,conscientiousness,train,conscientiousness,impulsivity
SAPA,neglectstheirworkduties,Q6037,SPI,Neglects their work/duties,Others perceive that I neglect my work duties.,0,1,1,hard,conscientiousness,train,conscientiousness,industry
SAPA,oftenfeelshopeless,Q6038,SPI,Often feels hopeless,Others perceive that I often feel hopeless.,0,1,1,hard,neuroticism,train,neuroticism,well-being
SAPA,preferstobealone,Q6041,SPI,Prefers to be alone,Others perceive that I prefer to be alone.,0,1,1,hard,extraversion,train,extraversion,sociability
SAPA,preferstoletotherslead,Q6042,SPI,Prefers to let others lead,Others perceive that I prefer to let others lead.,0,1,1,hard,extraversion,train,extraversion,assertive
SAPA,rollswiththepunches,Q6047,SPI,Rolls with the punches,Others perceive that I roll with the punches.,0,1,1,hard,openness,train,openness,adaptability
SAPA,seeksdanger,Q6048,SPI,Seeks danger,Others perceive that I seek danger.,0,1,1,hard,extraversion,train,extraversion,sensation-seeking
SAPA,stickstotherules,Q6050,SPI,Sticks to the rules,Others perceive that I stick to the rules.,0,1,1,hard,conscientiousness,train,conscientiousness,honesty
SAPA,succumbstotemptation,Q6051,SPI,Succumbs to temptation,Others perceive that I succumb to temptation.,0,1,1,hard,conscientiousness,train,conscientiousness,self-control
SAPA,tellspeoplewhentheyarefrustrated,Q6054,SPI,Tells people when they are frustrated,Others perceive that I tell people when I am frustrated.,0,1,1,hard,agreeableness,train,agreeableness,politeness
SAPA,triestofitin,Q6055,SPI,Tries to fit in,Others perceive that I try to fit in.,0,1,1,hard,agreeableness,train,agreeableness,conformity
SAPA,understandsthingsquickly,Q6056,SPI,Understands things quickly,Others perceive that I understand things quickly.,0,1,1,hard,openness,train,openness,intellect
SAPA,workshard,Q6061,SPI,Works hard,Others perceive that I work hard.,0,1,1,hard,conscientiousness,train,conscientiousness,industry
SAPA,worriesalot,Q6062,SPI,Worries a lot,Others perceive that I worry a lot.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,iamskilledinhandlingsocialsituations,Q6130,AB5C,Am skilled in handling social situations,I am skilled in handling social situations.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iwoulddescribemyexperiencesassomewhatdull,Q615,NEO-PI-R,Would describe my experiences as somewhat dull,I would describe my experiences as somewhat dull.,0,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,idonothaveagoodimagination,Q6217,AB5C,Do not have a good imagination,I do not have a good imagination.,1,1,1,hard,openness,train,openness,ingenuity
IPIP,ifeelateasewithpeople,Q6251,AB5C,Feel at ease with people,I feel at ease with people.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,ienjoyhearingnewideas,Q627,NEO-PI-R,Enjoy hearing new ideas,I enjoy hearing new ideas.,0,1,1,hard,openness,train,openness,culture
IPIP,icansaythingsbeautifully,Q629,NEO-PI-R,Can say things beautifully,I can say things beautifully.,0,1,1,hard,openness,train,openness,openness to experience
IPIP,igetirritatedeasily,Q6290,AB5C,Get irritated easily,I get irritated easily.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,igrumbleaboutthings,Q6305,AB5C,Grumble about things,I grumble about things.,1,1,1,hard,neuroticism,train,neuroticism,emotional stability
IPIP,igetexcitedbynewideas,Q631,NEO-PI-R,Get excited by new ideas,I get excited by new ideas.,0,1,1,hard,openness,train,openness,culture
IPIP,ihaveavividimagination,Q6329,AB5C,Have a vivid imagination,I have a vivid imagination.,1,1,1,hard,openness,train,openness,imagination
IPIP,itendtovoteforconservativepoliticalcandidates,Q637,NEO-PI-R,Tend to vote for conservative political candidates,I tend to vote for conservative political candidates.,0,1,1,hard,openness,train,openness,liberalism
IPIP,ilovetohelpothers,Q6389,AB5C,Love to help others,I love to help others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,ibelievethattoomuchtaxmoneygoestosupportartists,Q640,NEO-PI-R,Believe that too much tax money goes to support artists,I believe that too much tax money goes to support artists.,0,1,1,hard,openness,train,openness,culture
IPIP,ihaveasharptongue,Q653,NEO-PI-R,Have a sharp tongue,I have a sharp tongue.,0,1,1,hard,agreeableness,train,agreeableness,disparagement
IPIP,icutotherstopieces,Q654,NEO-PI-R,Cut others to pieces,I cut others to pieces.,0,1,1,hard,agreeableness,train,agreeableness,disparagement
IPIP,isuspecthiddenmotivesinothers,Q655,NEO-PI-R,Suspect hidden motives in others,I suspect hidden motives in others.,0,1,1,hard,agreeableness,train,agreeableness,cooperation
IPIP,igetbackatothers,Q656,NEO-PI-R,Get back at others,I get back at others.,0,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iholdagrudge,Q661,NEO-PI-R,Hold a grudge,I hold a grudge.,0,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,idojustenoughworktogetby,Q675,NEO-PI-R,Do just enough work to get by,I do just enough work to get by.,0,1,1,hard,conscientiousness,train,conscientiousness,achievement-striving
IPIP,ileavethingsunfinished,Q679,NEO-PI-R,Leave things unfinished,I leave things unfinished.,0,1,1,hard,conscientiousness,train,conscientiousness,methodicalness
IPIP,iamnoteasilydisturbedbyevents,Q690,NEO-PI-R,Am not easily disturbed by events,I am not easily disturbed by events.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,idonotworryaboutthingsthathavealreadyhappened,Q691,NEO-PI-R,Don't worry about things that have already happened,I do not worry about things that have already happened.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,ihavealowopinionofmyself,Q706,NEO-PI-R,Have a low opinion of myself,I have a low opinion of myself.,0,1,1,hard,neuroticism,train,neuroticism,leadership
IPIP,ifeelthatmylifelacksdirection,Q709,NEO-PI-R,Feel that my life lacks direction,I feel that my life lacks direction.,0,1,1,hard,neuroticism,train,neuroticism,competence
IPIP,iameasilyintimidated,Q713,NEO-PI-R,Am easily intimidated,I am easily intimidated.,0,1,1,hard,neuroticism,train,neuroticism,leadership
IPIP,iamafraidthatiwilldothewrongthing,Q714,NEO-PI-R,Am afraid that I will do the wrong thing,I am afraid that I will do the wrong thing.,0,1,1,hard,neuroticism,train,neuroticism,toughness
IPIP,istumbleovermywords,Q718,NEO-PI-R,Stumble over my words,I stumble over my words.,0,1,1,hard,neuroticism,train,neuroticism,self-consciousness
IPIP,iamnotbotheredbydifficultsocialsituations,Q721,NEO-PI-R,Am not bothered by difficult social situations,I am not bothered by difficult social situations.,0,1,1,hard,neuroticism,train,neuroticism,self-consciousness
IPIP,iamabletostandupformyself,Q722,NEO-PI-R,Am able to stand up for myself,I am able to stand up for myself.,0,1,1,hard,neuroticism,train,neuroticism,self-consciousness
IPIP,iofteneattoomuch,Q723,NEO-PI-R,Often eat too much,I often eat too much.,0,1,1,hard,neuroticism,train,neuroticism,toughness
IPIP,igoonbinges,Q726,NEO-PI-R,Go on binges,I go on binges.,0,1,1,hard,neuroticism,train,neuroticism,immoderation
IPIP,ilovetoeat,Q727,NEO-PI-R,Love to eat,I love to eat.,0,1,1,hard,neuroticism,train,neuroticism,immoderation
IPIP,ifeelthatiamunabletodealwiththings,Q735,NEO-PI-R,Feel that I'm unable to deal with things,I feel that I am unable to deal with things.,0,1,1,hard,neuroticism,train,neuroticism,toughness
IPIP,ireadilyovercomesetbacks,Q741,NEO-PI-R,Readily overcome setbacks,I readily overcome setbacks.,0,1,1,hard,neuroticism,train,neuroticism,happiness
IPIP,ienjoybeingpartofagroup,Q755,NEO-PI-R,Enjoy being part of a group,I enjoy being part of a group.,0,1,1,hard,extraversion,train,extraversion,sociability
IPIP,iinvolveothersinwhatiamdoing,Q756,NEO-PI-R,Involve others in what I am doing,I involve others in what I am doing.,0,1,1,hard,extraversion,train,extraversion,gregariousness
IPIP,ilovesurpriseparties,Q757,NEO-PI-R,Love surprise parties,I love surprise parties.,0,1,1,hard,extraversion,train,extraversion,gregariousness
IPIP,iavoidcrowds,Q761,NEO-PI-R,Avoid crowds,I avoid crowds.,0,1,1,hard,extraversion,train,extraversion,gregariousness
IPIP,iseektoinfluenceothers,Q766,NEO-PI-R,Seek to influence others,I seek to influence others.,0,1,1,hard,extraversion,train,extraversion,assertiveness
IPIP,itakecontrolofthings,Q767,NEO-PI-R,Take control of things,I take control of things.,0,1,1,hard,extraversion,train,extraversion,assertiveness
IPIP,iamalwaysonthego,Q774,NEO-PI-R,Am always on the go,I am always on the go.,0,1,1,hard,extraversion,train,extraversion,activity-level
IPIP,icanmanagemanythingsatthesametime,Q776,NEO-PI-R,Can manage many things at the same time,I can manage many things at the same time.,0,1,1,hard,extraversion,train,extraversion,resourcefulness
IPIP,ireactquickly,Q777,NEO-PI-R,React quickly,I react quickly.,0,1,1,hard,extraversion,train,extraversion,activity-level
IPIP,iliketotakeiteasy,Q778,NEO-PI-R,Like to take it easy,I like to take it easy.,0,1,1,hard,extraversion,train,extraversion,activity-level
IPIP,iliketotakemytime,Q779,NEO-PI-R,Like to take my time,I like to take my time.,0,1,1,hard,extraversion,train,extraversion,activity-level
IPIP,iletthingsproceedattheirownpace,Q781,NEO-PI-R,Let things proceed at their own pace,I let things proceed at their own pace.,0,1,1,hard,extraversion,train,extraversion,activity-level
IPIP,ireactslowly,Q782,NEO-PI-R,React slowly,I react slowly.,0,1,1,hard,extraversion,train,extraversion,activity-level
IPIP,iloveexcitement,Q783,NEO-PI-R,Love excitement,I love excitement.,0,1,1,hard,extraversion,train,extraversion,humor/playfulness
IPIP,iseekadventure,Q784,NEO-PI-R,Seek adventure,I seek adventure.,0,1,1,hard,extraversion,train,extraversion,adventurousness
IPIP,iloveaction,Q785,NEO-PI-R,Love action,I love action.,0,1,1,hard,extraversion,train,extraversion,sociability
IPIP,iamwillingtotryanythingonce,Q789,NEO-PI-R,Am willing to try anything once,I am willing to try anything once.,0,1,1,hard,extraversion,train,extraversion,humor/playfulness
IPIP,iwouldnevergohangglidingorbungeejumping,Q791,NEO-PI-R,Would never go hang-gliding or bungee-jumping,I would never go hang gliding or bungee jumping.,0,1,1,hard,extraversion,train,extraversion,adventurousness
IPIP,idislikeloudmusic,Q792,NEO-PI-R,Dislike loud music,I dislike loud music.,0,1,1,hard,extraversion,train,extraversion,conservatism
IPIP,iamusemyfriends,Q800,NEO-PI-R,Amuse my friends,I amuse my friends.,0,1,1,hard,extraversion,train,extraversion,exhibitionism
IPIP,iamnoteasilyamused,Q801,NEO-PI-R,Am not easily amused,I am not easily amused.,0,1,1,hard,extraversion,train,extraversion,cheerfulness
IPIP,ilovetodaydream,Q805,NEO-PI-R,Love to daydream,I love to daydream.,0,1,1,hard,openness,train,openness,imagination
IPIP,iindulgeinmyfantasies,Q807,NEO-PI-R,Indulge in my fantasies,I indulge in my fantasies.,0,1,1,hard,openness,train,openness,imagination
IPIP,iampassionateaboutcauses,Q825,NEO-PI-R,Am passionate about causes,I am passionate about causes.,0,1,1,hard,openness,train,openness,emotionality
IPIP,iliketovisitnewplaces,Q834,NEO-PI-R,Like to visit new places,I like to visit new places.,0,1,1,hard,openness,train,openness,adventurousness
IPIP,iaminterestedinmanythings,Q835,NEO-PI-R,Am interested in many things,I am interested in many things.,0,1,1,hard,openness,train,openness,intellectual openness
IPIP,iliketobeginnewthings,Q836,NEO-PI-R,Like to begin new things,I like to begin new things.,0,1,1,hard,openness,train,openness,adventurousness
IPIP,iprefertostickwiththingsthatiknow,Q837,NEO-PI-R,Prefer to stick with things that I know,I prefer to stick with things that I know.,0,1,1,hard,openness,train,openness,intellectual openness
IPIP,idislikechanges,Q838,NEO-PI-R,Dislike changes,I dislike changes.,0,1,1,hard,openness,train,openness,adventurousness
IPIP,idonotliketheideaofchange,Q839,NEO-PI-R,Don't like the idea of change,I do not like the idea of change.,0,1,1,hard,openness,train,openness,variety-seeking
IPIP,idislikenewfoods,Q841,NEO-PI-R,Dislike new foods,I dislike new foods.,0,1,1,hard,openness,train,openness,variety-seeking
IPIP,ibelieveinonetruereligion,Q856,NEO-PI-R,Believe in one true religion,I believe in one true religion.,0,1,1,hard,openness,train,openness,liberalism
IPIP,ibelievethatwecoddlecriminalstoomuch,Q860,NEO-PI-R,Believe that we coddle criminals too much,I believe that we coddle criminals too much.,0,1,1,hard,openness,train,openness,liberalism
IPIP,ibelievethatweshouldbetoughoncrime,Q861,NEO-PI-R,Believe that we should be tough on crime,I believe that we should be tough on crime.,0,1,1,hard,openness,train,openness,liberalism
IPIP,ithinkthatallwillbewell,Q868,NEO-PI-R,Think that all will be well,I think that all will be well.,0,1,1,hard,agreeableness,train,agreeableness,trust
IPIP,idistrustpeople,Q869,NEO-PI-R,Distrust people,I distrust people.,0,1,1,hard,agreeableness,train,agreeableness,forgiveness/mercy
IPIP,iamwaryofothers,Q871,NEO-PI-R,Am wary of others,I am wary of others.,0,1,1,hard,agreeableness,train,agreeableness,trust
IPIP,ibelievethatpeopleareessentiallyevil,Q872,NEO-PI-R,Believe that people are essentially evil,I believe that people are essentially evil.,0,1,1,hard,agreeableness,train,agreeableness,trust
IPIP,iuseflatterytogetahead,Q875,NEO-PI-R,Use flattery to get ahead,I use flattery to get ahead.,0,1,1,hard,agreeableness,train,agreeableness,sincerity
IPIP,iobstructothersplans,Q882,NEO-PI-R,Obstruct others' plans,I obstruct others plans.,0,1,1,hard,agreeableness,train,agreeableness,sensitivity
IPIP,ilookdownonothers,Q888,NEO-PI-R,Look down on others,I look down on others.,0,1,1,hard,agreeableness,train,agreeableness,altruism
IPIP,imakepeoplefeeluncomfortable,Q890,NEO-PI-R,Make people feel uncomfortable,I make people feel uncomfortable.,0,1,1,hard,agreeableness,train,agreeableness,altruism
IPIP,iyellatpeople,Q899,NEO-PI-R,Yell at people,I yell at people.,0,1,1,hard,agreeableness,train,agreeableness,cool-headedness
IPIP,iseldomtootmyownhorn,Q906,NEO-PI-R,Seldom toot my own horn,I seldom toot my own horn.,0,1,1,hard,agreeableness,train,agreeableness,submissiveness
IPIP,ihaveahighopinionofmyself,Q909,NEO-PI-R,Have a high opinion of myself,I have a high opinion of myself.,0,1,1,hard,agreeableness,train,agreeableness,modesty/humility
IPIP,icomeupwithgoodsolutions,Q927,NEO-PI-R,Come up with good solutions,I come up with good solutions.,0,1,1,hard,conscientiousness,train,conscientiousness,competence
IPIP,iknowhowtogetthingsdone,Q928,NEO-PI-R,Know how to get things done,I know how to get things done.,0,1,1,hard,conscientiousness,train,conscientiousness,self-efficacy
